"ISO3"	"FRACOUNTRYCODE"	"COUNTRY"	"FRACATCODE"	"FRACAT"	"YEAR"	"VALUE"
"NER"	70	"Niger"	3	"Other wooded land"	2000	4040
"NER"	70	"Niger"	1	"Inland water"	2000	30
"NER"	70	"Niger"	0	"Forest"	2010	1204
"NER"	70	"Niger"	3	"Other wooded land"	1990	4640
"NER"	70	"Niger"	2	"Other land"	1990	120085
"NER"	70	"Niger"	2	"Other land"	2005	121664
"NER"	70	"Niger"	0	"Forest"	2005	1266
"NER"	70	"Niger"	2	"Other land"	2010	122026
"NER"	70	"Niger"	3	"Other wooded land"	2010	3440
"NGA"	1	"Nigeria"	0	"Forest"	2000	13137
"NGA"	1	"Nigeria"	3	"Other wooded land"	1990	9717
"NGA"	1	"Nigeria"	1	"Inland water"	1990	1300
"NGA"	1	"Nigeria"	3	"Other wooded land"	2005	5495
"NGA"	1	"Nigeria"	2	"Other land"	1990	64126
"NGA"	1	"Nigeria"	3	"Other wooded land"	2000	6902
"NGA"	1	"Nigeria"	0	"Forest"	1990	17234
"NGA"	1	"Nigeria"	2	"Other land"	2000	71038
"NGA"	1	"Nigeria"	1	"Inland water"	2010	1300
"NGA"	1	"Nigeria"	2	"Other land"	2005	74493
"NGA"	1	"Nigeria"	1	"Inland water"	2000	1300
"NGA"	1	"Nigeria"	0	"Forest"	2010	9041
"NGA"	1	"Nigeria"	2	"Other land"	2010	77948
"NGA"	1	"Nigeria"	1	"Inland water"	2005	1300
"NGA"	1	"Nigeria"	3	"Other wooded land"	2010	4088
"NGA"	1	"Nigeria"	0	"Forest"	2005	11089
"NIU"	116	"Niue"	3	"Other wooded land"	2000	0
"NIU"	116	"Niue"	0	"Forest"	2000	19.6
"NIU"	116	"Niue"	1	"Inland water"	2005	0
"NIU"	116	"Niue"	3	"Other wooded land"	1990	0
"NIU"	116	"Niue"	2	"Other land"	1990	5.4
"NIU"	116	"Niue"	1	"Inland water"	2010	0
"NIU"	116	"Niue"	0	"Forest"	2005	19.1
"NIU"	116	"Niue"	3	"Other wooded land"	2010	0
"NIU"	116	"Niue"	1	"Inland water"	2000	0
"NIU"	116	"Niue"	2	"Other land"	2000	6.4
"NIU"	116	"Niue"	3	"Other wooded land"	2005	0
"NIU"	116	"Niue"	1	"Inland water"	1990	0
"NIU"	116	"Niue"	0	"Forest"	2010	18.6
"NIU"	116	"Niue"	0	"Forest"	1990	20.6
"NIU"	116	"Niue"	2	"Other land"	2010	7.4
"NIU"	116	"Niue"	2	"Other land"	2005	6.9
"NFK"	643000372	"Norfolk Island"	3	"Other wooded land"	2010	0
"NFK"	643000372	"Norfolk Island"	1	"Inland water"	2000	0
"NFK"	643000372	"Norfolk Island"	0	"Forest"	2000	0.46
"NFK"	643000372	"Norfolk Island"	0	"Forest"	2005	0.46
"NFK"	643000372	"Norfolk Island"	1	"Inland water"	2005	0
"NFK"	643000372	"Norfolk Island"	2	"Other land"	2005	3.54
"NFK"	643000372	"Norfolk Island"	0	"Forest"	2010	0.46
"NFK"	643000372	"Norfolk Island"	2	"Other land"	2000	3.54
"NFK"	643000372	"Norfolk Island"	2	"Other land"	2010	3.54
"NFK"	643000372	"Norfolk Island"	3	"Other wooded land"	2005	0
"NFK"	643000372	"Norfolk Island"	1	"Inland water"	1990	0
"NFK"	643000372	"Norfolk Island"	3	"Other wooded land"	1990	0
"NFK"	643000372	"Norfolk Island"	3	"Other wooded land"	2000	0
"NFK"	643000372	"Norfolk Island"	1	"Inland water"	2010	0
"NFK"	643000372	"Norfolk Island"	0	"Forest"	1990	0.46
"NFK"	643000372	"Norfolk Island"	2	"Other land"	1990	3.54
"MNP"	5293394	"Northern Mariana Islands"	3	"Other wooded land"	2010	0
"MNP"	5293394	"Northern Mariana Islands"	3	"Other wooded land"	2000	0
"MNP"	5293394	"Northern Mariana Islands"	1	"Inland water"	2005	0
"MNP"	5293394	"Northern Mariana Islands"	1	"Inland water"	2000	0
"MNP"	5293394	"Northern Mariana Islands"	0	"Forest"	2010	30.319
"MNP"	5293394	"Northern Mariana Islands"	0	"Forest"	2005	31.142
"MNP"	5293394	"Northern Mariana Islands"	2	"Other land"	2010	15.681
"MNP"	5293394	"Northern Mariana Islands"	1	"Inland water"	1990	0
"MNP"	5293394	"Northern Mariana Islands"	0	"Forest"	2000	31.964
"MNP"	5293394	"Northern Mariana Islands"	3	"Other wooded land"	1990	0
"MNP"	5293394	"Northern Mariana Islands"	3	"Other wooded land"	2005	0
"MNP"	5293394	"Northern Mariana Islands"	2	"Other land"	2005	14.858
"MNP"	5293394	"Northern Mariana Islands"	2	"Other land"	2000	14.036
"MNP"	5293394	"Northern Mariana Islands"	0	"Forest"	1990	33.609
"MNP"	5293394	"Northern Mariana Islands"	1	"Inland water"	2010	0
"MNP"	5293394	"Northern Mariana Islands"	2	"Other land"	1990	12.391
"NOR"	126	"Norway"	3	"Other wooded land"	1990	2870
"NOR"	126	"Norway"	1	"Inland water"	1990	1953
"NOR"	126	"Norway"	0	"Forest"	2010	10065
"NOR"	126	"Norway"	0	"Forest"	1990	9130
"NOR"	126	"Norway"	2	"Other land"	1990	18427
"NOR"	126	"Norway"	2	"Other land"	2000	18427
"NOR"	126	"Norway"	3	"Other wooded land"	2000	2699
"NOR"	126	"Norway"	3	"Other wooded land"	2010	2703
"NOR"	126	"Norway"	1	"Inland water"	2005	1953
"NOR"	126	"Norway"	2	"Other land"	2005	18043
"NOR"	126	"Norway"	1	"Inland water"	2000	1953
"NOR"	126	"Norway"	1	"Inland water"	2010	1953
"NOR"	126	"Norway"	2	"Other land"	2010	17659
"NOR"	126	"Norway"	0	"Forest"	2005	9683
"NOR"	126	"Norway"	3	"Other wooded land"	2005	2701
"NOR"	126	"Norway"	0	"Forest"	2000	9301
"PSE"	6008	"Occupied Palestinian Territory"	0	"Forest"	2010	9.17
"PSE"	6008	"Occupied Palestinian Territory"	0	"Forest"	1990	9.08
"PSE"	6008	"Occupied Palestinian Territory"	1	"Inland water"	2010	19
"PSE"	6008	"Occupied Palestinian Territory"	1	"Inland water"	2005	19
"PSE"	6008	"Occupied Palestinian Territory"	3	"Other wooded land"	2000	0
"PSE"	6008	"Occupied Palestinian Territory"	3	"Other wooded land"	2010	0
"PSE"	6008	"Occupied Palestinian Territory"	0	"Forest"	2005	9.17
"PSE"	6008	"Occupied Palestinian Territory"	2	"Other land"	1990	592.92
"PSE"	6008	"Occupied Palestinian Territory"	3	"Other wooded land"	1990	0
"PSE"	6008	"Occupied Palestinian Territory"	1	"Inland water"	1990	19
"PSE"	6008	"Occupied Palestinian Territory"	0	"Forest"	2000	9.08
"PSE"	6008	"Occupied Palestinian Territory"	2	"Other land"	2010	592.83
"PSE"	6008	"Occupied Palestinian Territory"	1	"Inland water"	2000	19
"PSE"	6008	"Occupied Palestinian Territory"	2	"Other land"	2000	592.92
"PSE"	6008	"Occupied Palestinian Territory"	3	"Other wooded land"	2005	0
"PSE"	6008	"Occupied Palestinian Territory"	2	"Other land"	2005	592.83
"OMN"	95	"Oman"	1	"Inland water"	2010	0
"OMN"	95	"Oman"	1	"Inland water"	2005	0
"OMN"	95	"Oman"	3	"Other wooded land"	2010	1303
"OMN"	95	"Oman"	0	"Forest"	2010	2
"OMN"	95	"Oman"	0	"Forest"	2005	2
"OMN"	95	"Oman"	2	"Other land"	2010	29645
"OMN"	95	"Oman"	3	"Other wooded land"	1990	1303
"OMN"	95	"Oman"	1	"Inland water"	1990	0
"OMN"	95	"Oman"	0	"Forest"	1990	2
"OMN"	95	"Oman"	2	"Other land"	2000	29645
"OMN"	95	"Oman"	2	"Other land"	1990	29645
"OMN"	95	"Oman"	0	"Forest"	2000	2
"OMN"	95	"Oman"	3	"Other wooded land"	2000	1303
"OMN"	95	"Oman"	3	"Other wooded land"	2005	1303
"OMN"	95	"Oman"	2	"Other land"	2005	29645
"OMN"	95	"Oman"	1	"Inland water"	2000	0
"PAK"	36	"Pakistan"	3	"Other wooded land"	2010	1455
"PAK"	36	"Pakistan"	0	"Forest"	2005	1902
"PAK"	36	"Pakistan"	1	"Inland water"	1990	2522
"PAK"	36	"Pakistan"	0	"Forest"	2010	1687
"PAK"	36	"Pakistan"	2	"Other land"	2010	73946
"PAK"	36	"Pakistan"	3	"Other wooded land"	2000	1323
"PAK"	36	"Pakistan"	0	"Forest"	1990	2527
"PAK"	36	"Pakistan"	2	"Other land"	2000	73649
"PAK"	36	"Pakistan"	1	"Inland water"	2010	2522
"PAK"	36	"Pakistan"	3	"Other wooded land"	1990	1191
"PAK"	36	"Pakistan"	0	"Forest"	2000	2116
"PAK"	36	"Pakistan"	2	"Other land"	2005	73797
"PAK"	36	"Pakistan"	1	"Inland water"	2005	2522
"PAK"	36	"Pakistan"	3	"Other wooded land"	2005	1389
"PAK"	36	"Pakistan"	2	"Other land"	1990	73370
"PAK"	36	"Pakistan"	1	"Inland water"	2000	2522
"PLW"	5294032	"Palau"	1	"Inland water"	2000	0
"PLW"	5294032	"Palau"	2	"Other land"	2010	5.697
"PLW"	5294032	"Palau"	0	"Forest"	2000	39.587
"PLW"	5294032	"Palau"	1	"Inland water"	2010	0
"PLW"	5294032	"Palau"	0	"Forest"	1990	38.154
"PLW"	5294032	"Palau"	2	"Other land"	2005	5.697
"PLW"	5294032	"Palau"	0	"Forest"	2010	40.303
"PLW"	5294032	"Palau"	3	"Other wooded land"	2000	0
"PLW"	5294032	"Palau"	2	"Other land"	1990	7.846
"PLW"	5294032	"Palau"	2	"Other land"	2000	6.413
"PLW"	5294032	"Palau"	0	"Forest"	2005	40.303
"PLW"	5294032	"Palau"	3	"Other wooded land"	2005	0
"PLW"	5294032	"Palau"	1	"Inland water"	2005	0
"PLW"	5294032	"Palau"	1	"Inland water"	1990	0
"PLW"	5294032	"Palau"	3	"Other wooded land"	1990	0
"PLW"	5294032	"Palau"	3	"Other wooded land"	2010	0
"PAN"	178	"Panama"	1	"Inland water"	2010	109
"PAN"	178	"Panama"	3	"Other wooded land"	2005	973
"PAN"	178	"Panama"	0	"Forest"	2005	3310
"PAN"	178	"Panama"	2	"Other land"	2010	3371
"PAN"	178	"Panama"	3	"Other wooded land"	1990	856
"PAN"	178	"Panama"	3	"Other wooded land"	2000	1124
"PAN"	178	"Panama"	0	"Forest"	1990	3792
"PAN"	178	"Panama"	1	"Inland water"	2000	109
"PAN"	178	"Panama"	3	"Other wooded land"	2010	821
"PAN"	178	"Panama"	2	"Other land"	2005	3160
"PAN"	178	"Panama"	2	"Other land"	2000	2950
"PAN"	178	"Panama"	1	"Inland water"	1990	109
"PAN"	178	"Panama"	2	"Other land"	1990	2795
"PAN"	178	"Panama"	1	"Inland water"	2005	109
"PAN"	178	"Panama"	0	"Forest"	2000	3369
"PAN"	178	"Panama"	0	"Forest"	2010	3251
"PNG"	118	"Papua New Guinea"	3	"Other wooded land"	2005	4474
"PNG"	118	"Papua New Guinea"	2	"Other land"	2005	11375
"PNG"	118	"Papua New Guinea"	3	"Other wooded land"	2010	4474
"PNG"	118	"Papua New Guinea"	2	"Other land"	1990	9289
"PNG"	118	"Papua New Guinea"	2	"Other land"	2010	12086
"PNG"	118	"Papua New Guinea"	1	"Inland water"	2010	998
"PNG"	118	"Papua New Guinea"	1	"Inland water"	1990	998
"PNG"	118	"Papua New Guinea"	0	"Forest"	2010	28726
"PNG"	118	"Papua New Guinea"	3	"Other wooded land"	1990	4474
"PNG"	118	"Papua New Guinea"	1	"Inland water"	2000	998
"PNG"	118	"Papua New Guinea"	0	"Forest"	2005	29437
"PNG"	118	"Papua New Guinea"	2	"Other land"	2000	10679
"PNG"	118	"Papua New Guinea"	1	"Inland water"	2005	998
"PNG"	118	"Papua New Guinea"	0	"Forest"	1990	31523
"PNG"	118	"Papua New Guinea"	0	"Forest"	2000	30133
"PNG"	118	"Papua New Guinea"	3	"Other wooded land"	2000	4474
"PRY"	211	"Paraguay"	3	"Other wooded land"	2010	0
"PRY"	211	"Paraguay"	0	"Forest"	2005	18475
"PRY"	211	"Paraguay"	1	"Inland water"	2010	945
"PRY"	211	"Paraguay"	1	"Inland water"	2000	945
"PRY"	211	"Paraguay"	0	"Forest"	2010	17582
"PRY"	211	"Paraguay"	2	"Other land"	2005	21255
"PRY"	211	"Paraguay"	3	"Other wooded land"	1990	0
"PRY"	211	"Paraguay"	3	"Other wooded land"	2005	0
"PRY"	211	"Paraguay"	1	"Inland water"	1990	945
"PRY"	211	"Paraguay"	2	"Other land"	2000	20362
"PRY"	211	"Paraguay"	1	"Inland water"	2005	945
"PRY"	211	"Paraguay"	3	"Other wooded land"	2000	0
"PRY"	211	"Paraguay"	2	"Other land"	2010	22148
"PRY"	211	"Paraguay"	2	"Other land"	1990	18573
"PRY"	211	"Paraguay"	0	"Forest"	1990	21157
"PRY"	211	"Paraguay"	0	"Forest"	2000	19368
"PER"	212	"Peru"	1	"Inland water"	2000	522
"PER"	212	"Peru"	1	"Inland water"	2010	522
"PER"	212	"Peru"	3	"Other wooded land"	2005	22132
"PER"	212	"Peru"	0	"Forest"	2010	67992
"PER"	212	"Peru"	1	"Inland water"	2005	522
"PER"	212	"Peru"	3	"Other wooded land"	1990	22132
"PER"	212	"Peru"	1	"Inland water"	1990	522
"PER"	212	"Peru"	0	"Forest"	2005	68742
"PER"	212	"Peru"	3	"Other wooded land"	2010	22132
"PER"	212	"Peru"	3	"Other wooded land"	2000	22132
"PER"	212	"Peru"	2	"Other land"	2010	37876
"PER"	212	"Peru"	0	"Forest"	2000	69213
"PER"	212	"Peru"	2	"Other land"	2005	37126
"PER"	212	"Peru"	0	"Forest"	1990	70156
"PER"	212	"Peru"	2	"Other land"	1990	35712
"PER"	212	"Peru"	2	"Other land"	2000	36655
"PHL"	84	"Philippines"	3	"Other wooded land"	2010	10128
"PHL"	84	"Philippines"	1	"Inland water"	1990	183
"PHL"	84	"Philippines"	1	"Inland water"	2005	183
"PHL"	84	"Philippines"	3	"Other wooded land"	2005	8400
"PHL"	84	"Philippines"	0	"Forest"	2000	7117
"PHL"	84	"Philippines"	1	"Inland water"	2000	183
"PHL"	84	"Philippines"	2	"Other land"	2000	16028
"PHL"	84	"Philippines"	2	"Other land"	1990	20031
"PHL"	84	"Philippines"	3	"Other wooded land"	2000	6672
"PHL"	84	"Philippines"	1	"Inland water"	2010	183
"PHL"	84	"Philippines"	2	"Other land"	2005	14026
"PHL"	84	"Philippines"	0	"Forest"	2005	7391
"PHL"	84	"Philippines"	0	"Forest"	1990	6570
"PHL"	84	"Philippines"	2	"Other land"	2010	12024
"PHL"	84	"Philippines"	0	"Forest"	2010	7665
"PHL"	84	"Philippines"	3	"Other wooded land"	1990	3216
"PCN"	7661984	"Pitcairn"	2	"Other land"	2000	0.2
"PCN"	7661984	"Pitcairn"	1	"Inland water"	1990	0
"PCN"	7661984	"Pitcairn"	0	"Forest"	2000	3.5
"PCN"	7661984	"Pitcairn"	2	"Other land"	2005	0.2
"PCN"	7661984	"Pitcairn"	1	"Inland water"	2005	0
"PCN"	7661984	"Pitcairn"	3	"Other wooded land"	1990	0.5
"PCN"	7661984	"Pitcairn"	3	"Other wooded land"	2000	0.5
"PCN"	7661984	"Pitcairn"	3	"Other wooded land"	2010	0.5
"PCN"	7661984	"Pitcairn"	1	"Inland water"	2010	0
"PCN"	7661984	"Pitcairn"	0	"Forest"	2010	3.5
"PCN"	7661984	"Pitcairn"	0	"Forest"	1990	3.5
"PCN"	7661984	"Pitcairn"	3	"Other wooded land"	2005	0.5
"PCN"	7661984	"Pitcairn"	1	"Inland water"	2000	0
"PCN"	7661984	"Pitcairn"	2	"Other land"	1990	0.2
"PCN"	7661984	"Pitcairn"	2	"Other land"	2010	0.2
"PCN"	7661984	"Pitcairn"	0	"Forest"	2005	3.5
"POL"	150	"Poland"	1	"Inland water"	1990	827
"POL"	150	"Poland"	3	"Other wooded land"	1990	0
"POL"	150	"Poland"	0	"Forest"	2000	9059
"POL"	150	"Poland"	2	"Other land"	2005	21433
"POL"	150	"Poland"	3	"Other wooded land"	2010	0
"POL"	150	"Poland"	3	"Other wooded land"	2000	0
"POL"	150	"Poland"	1	"Inland water"	2010	636
"POL"	150	"Poland"	0	"Forest"	2010	9337
"POL"	150	"Poland"	2	"Other land"	1990	21561
"POL"	150	"Poland"	3	"Other wooded land"	2005	0
"POL"	150	"Poland"	2	"Other land"	2010	21296
"POL"	150	"Poland"	1	"Inland water"	2005	636
"POL"	150	"Poland"	0	"Forest"	2005	9200
"POL"	150	"Poland"	2	"Other land"	2000	21377
"POL"	150	"Poland"	1	"Inland water"	2000	833
"POL"	150	"Poland"	0	"Forest"	1990	8881
"PRT"	141	"Portugal"	3	"Other wooded land"	2010	155
"PRT"	141	"Portugal"	1	"Inland water"	1990	49.3
"PRT"	141	"Portugal"	2	"Other land"	2000	5565
"PRT"	141	"Portugal"	0	"Forest"	2000	3420
"PRT"	141	"Portugal"	3	"Other wooded land"	1990	45.3
"PRT"	141	"Portugal"	2	"Other land"	1990	5790
"PRT"	141	"Portugal"	1	"Inland water"	2005	144
"PRT"	141	"Portugal"	3	"Other wooded land"	2005	155
"PRT"	141	"Portugal"	1	"Inland water"	2010	144
"PRT"	141	"Portugal"	0	"Forest"	2010	3456
"PRT"	141	"Portugal"	3	"Other wooded land"	2000	101
"PRT"	141	"Portugal"	2	"Other land"	2005	5476
"PRT"	141	"Portugal"	0	"Forest"	1990	3327
"PRT"	141	"Portugal"	1	"Inland water"	2000	126
"PRT"	141	"Portugal"	2	"Other land"	2010	5457
"PRT"	141	"Portugal"	0	"Forest"	2005	3437
"PRI"	7665786	"Puerto Rico"	3	"Other wooded land"	1990	0
"PRI"	7665786	"Puerto Rico"	2	"Other land"	1990	600
"PRI"	7665786	"Puerto Rico"	3	"Other wooded land"	2010	0
"PRI"	7665786	"Puerto Rico"	1	"Inland water"	2010	8
"PRI"	7665786	"Puerto Rico"	0	"Forest"	1990	287
"PRI"	7665786	"Puerto Rico"	0	"Forest"	2010	552
"PRI"	7665786	"Puerto Rico"	1	"Inland water"	1990	8
"PRI"	7665786	"Puerto Rico"	1	"Inland water"	2000	8
"PRI"	7665786	"Puerto Rico"	3	"Other wooded land"	2000	0
"PRI"	7665786	"Puerto Rico"	2	"Other land"	2000	423
"PRI"	7665786	"Puerto Rico"	2	"Other land"	2010	335
"PRI"	7665786	"Puerto Rico"	0	"Forest"	2005	508
"PRI"	7665786	"Puerto Rico"	3	"Other wooded land"	2005	0
"PRI"	7665786	"Puerto Rico"	1	"Inland water"	2005	8
"PRI"	7665786	"Puerto Rico"	0	"Forest"	2000	464
"PRI"	7665786	"Puerto Rico"	2	"Other land"	2005	379
"QAT"	96	"Qatar"	2	"Other land"	1990	1099.5
"QAT"	96	"Qatar"	3	"Other wooded land"	1990	0.5
"QAT"	96	"Qatar"	3	"Other wooded land"	2010	0.5
"QAT"	96	"Qatar"	0	"Forest"	2010	0
"QAT"	96	"Qatar"	1	"Inland water"	1990	0
"QAT"	96	"Qatar"	1	"Inland water"	2000	0
"QAT"	96	"Qatar"	0	"Forest"	1990	0
"QAT"	96	"Qatar"	0	"Forest"	2000	0
"QAT"	96	"Qatar"	2	"Other land"	2010	1099.5
"QAT"	96	"Qatar"	3	"Other wooded land"	2000	0.5
"QAT"	96	"Qatar"	1	"Inland water"	2010	0
"QAT"	96	"Qatar"	3	"Other wooded land"	2005	0.5
"QAT"	96	"Qatar"	0	"Forest"	2005	0
"QAT"	96	"Qatar"	2	"Other land"	2005	1099.5
"QAT"	96	"Qatar"	2	"Other land"	2000	1099.5
"QAT"	96	"Qatar"	1	"Inland water"	2005	0
"KOR"	106	"Republic of Korea"	3	"Other wooded land"	1990	0
"KOR"	106	"Republic of Korea"	0	"Forest"	2010	6222
"KOR"	106	"Republic of Korea"	1	"Inland water"	2010	53
"KOR"	106	"Republic of Korea"	2	"Other land"	2010	3651
"KOR"	106	"Republic of Korea"	0	"Forest"	1990	6370
"KOR"	106	"Republic of Korea"	2	"Other land"	1990	3503
"KOR"	106	"Republic of Korea"	2	"Other land"	2000	3585
"KOR"	106	"Republic of Korea"	3	"Other wooded land"	2000	0
"KOR"	106	"Republic of Korea"	1	"Inland water"	1990	53
"KOR"	106	"Republic of Korea"	3	"Other wooded land"	2010	0
"KOR"	106	"Republic of Korea"	3	"Other wooded land"	2005	0
"KOR"	106	"Republic of Korea"	0	"Forest"	2005	6255
"KOR"	106	"Republic of Korea"	1	"Inland water"	2000	53
"KOR"	106	"Republic of Korea"	2	"Other land"	2005	3618
"KOR"	106	"Republic of Korea"	0	"Forest"	2000	6288
"KOR"	106	"Republic of Korea"	1	"Inland water"	2005	53
"MDA"	165	"Republic of Moldova"	0	"Forest"	1990	319
"MDA"	165	"Republic of Moldova"	3	"Other wooded land"	2005	66
"MDA"	165	"Republic of Moldova"	3	"Other wooded land"	1990	31
"MDA"	165	"Republic of Moldova"	2	"Other land"	1990	2938
"MDA"	165	"Republic of Moldova"	2	"Other land"	2000	2933
"MDA"	165	"Republic of Moldova"	0	"Forest"	2010	386
"MDA"	165	"Republic of Moldova"	1	"Inland water"	2010	97
"MDA"	165	"Republic of Moldova"	1	"Inland water"	2000	96
"MDA"	165	"Republic of Moldova"	1	"Inland water"	2005	97
"MDA"	165	"Republic of Moldova"	2	"Other land"	2010	2831
"MDA"	165	"Republic of Moldova"	3	"Other wooded land"	2010	70
"MDA"	165	"Republic of Moldova"	1	"Inland water"	1990	96
"MDA"	165	"Republic of Moldova"	0	"Forest"	2005	363
"MDA"	165	"Republic of Moldova"	2	"Other land"	2005	2858
"MDA"	165	"Republic of Moldova"	0	"Forest"	2000	324
"MDA"	165	"Republic of Moldova"	3	"Other wooded land"	2000	31
"REU"	25	"Reunion"	2	"Other land"	2005	111
"REU"	25	"Reunion"	0	"Forest"	2010	88
"REU"	25	"Reunion"	0	"Forest"	1990	87
"REU"	25	"Reunion"	3	"Other wooded land"	2000	54
"REU"	25	"Reunion"	2	"Other land"	2010	111
"REU"	25	"Reunion"	3	"Other wooded land"	2010	51
"REU"	25	"Reunion"	0	"Forest"	2005	85
"REU"	25	"Reunion"	1	"Inland water"	2005	1
"REU"	25	"Reunion"	1	"Inland water"	2000	1
"REU"	25	"Reunion"	1	"Inland water"	2010	1
"REU"	25	"Reunion"	0	"Forest"	2000	87
"REU"	25	"Reunion"	2	"Other land"	1990	106
"REU"	25	"Reunion"	2	"Other land"	2000	109
"REU"	25	"Reunion"	1	"Inland water"	1990	1
"REU"	25	"Reunion"	3	"Other wooded land"	2005	54
"REU"	25	"Reunion"	3	"Other wooded land"	1990	57
"ROU"	152	"Romania"	3	"Other wooded land"	1990	314
"ROU"	152	"Romania"	3	"Other wooded land"	2005	352
"ROU"	152	"Romania"	1	"Inland water"	2010	841
"ROU"	152	"Romania"	2	"Other land"	2000	16398
"ROU"	152	"Romania"	2	"Other land"	2010	16265
"ROU"	152	"Romania"	0	"Forest"	2010	6573
"ROU"	152	"Romania"	1	"Inland water"	2005	841
"ROU"	152	"Romania"	0	"Forest"	2005	6391
"ROU"	152	"Romania"	2	"Other land"	1990	16313
"ROU"	152	"Romania"	2	"Other land"	2005	16255
"ROU"	152	"Romania"	1	"Inland water"	1990	841
"ROU"	152	"Romania"	0	"Forest"	2000	6366
"ROU"	152	"Romania"	0	"Forest"	1990	6371
"ROU"	152	"Romania"	3	"Other wooded land"	2010	160
"ROU"	152	"Romania"	1	"Inland water"	2000	841
"ROU"	152	"Romania"	3	"Other wooded land"	2000	234
"RUS"	166	"Russian Federation"	1	"Inland water"	2010	71685
"RUS"	166	"Russian Federation"	2	"Other land"	2005	756179.9
"RUS"	166	"Russian Federation"	2	"Other land"	1990	754194.3
"RUS"	166	"Russian Federation"	3	"Other wooded land"	2000	71606.6
"RUS"	166	"Russian Federation"	1	"Inland water"	2005	71685
"RUS"	166	"Russian Federation"	3	"Other wooded land"	2005	73169.1
"RUS"	166	"Russian Federation"	0	"Forest"	1990	808949.9
"RUS"	166	"Russian Federation"	3	"Other wooded land"	1990	74989.8
"RUS"	166	"Russian Federation"	0	"Forest"	2005	808790
"RUS"	166	"Russian Federation"	2	"Other land"	2010	755829
"RUS"	166	"Russian Federation"	2	"Other land"	2000	757258.9
"RUS"	166	"Russian Federation"	1	"Inland water"	1990	71690
"RUS"	166	"Russian Federation"	0	"Forest"	2010	809090
"RUS"	166	"Russian Federation"	1	"Inland water"	2000	71690
"RUS"	166	"Russian Federation"	3	"Other wooded land"	2010	73220
"RUS"	166	"Russian Federation"	0	"Forest"	2000	809268.5
"RWA"	10	"Rwanda"	2	"Other land"	1990	1974
"RWA"	10	"Rwanda"	3	"Other wooded land"	1990	175
"RWA"	10	"Rwanda"	0	"Forest"	1990	318
"RWA"	10	"Rwanda"	2	"Other land"	2000	2062
"RWA"	10	"Rwanda"	2	"Other land"	2010	1971
"RWA"	10	"Rwanda"	2	"Other land"	2005	2021
"RWA"	10	"Rwanda"	3	"Other wooded land"	2005	61
"RWA"	10	"Rwanda"	1	"Inland water"	2005	167
"RWA"	10	"Rwanda"	0	"Forest"	2010	435
"RWA"	10	"Rwanda"	0	"Forest"	2005	385
"RWA"	10	"Rwanda"	1	"Inland water"	2000	167
"RWA"	10	"Rwanda"	1	"Inland water"	2010	167
"RWA"	10	"Rwanda"	3	"Other wooded land"	2010	61
"RWA"	10	"Rwanda"	3	"Other wooded land"	2000	61
"RWA"	10	"Rwanda"	1	"Inland water"	1990	167
"RWA"	10	"Rwanda"	0	"Forest"	2000	344
"BLM"	643000373	"Saint Barthelemy"	2	"Other land"	1990	1.6
"BLM"	643000373	"Saint Barthelemy"	1	"Inland water"	1990	0
"BLM"	643000373	"Saint Barthelemy"	3	"Other wooded land"	2000	0.5
"BLM"	643000373	"Saint Barthelemy"	2	"Other land"	2000	1.6
"BLM"	643000373	"Saint Barthelemy"	3	"Other wooded land"	1990	0.5
"BLM"	643000373	"Saint Barthelemy"	1	"Inland water"	2005	0
"BLM"	643000373	"Saint Barthelemy"	0	"Forest"	1990	0
"BLM"	643000373	"Saint Barthelemy"	1	"Inland water"	2000	0
"BLM"	643000373	"Saint Barthelemy"	0	"Forest"	2000	0
"BLM"	643000373	"Saint Barthelemy"	0	"Forest"	2010	0
"BLM"	643000373	"Saint Barthelemy"	3	"Other wooded land"	2010	0.5
"BLM"	643000373	"Saint Barthelemy"	0	"Forest"	2005	0
"BLM"	643000373	"Saint Barthelemy"	1	"Inland water"	2010	0
"BLM"	643000373	"Saint Barthelemy"	2	"Other land"	2010	1.6
"BLM"	643000373	"Saint Barthelemy"	2	"Other land"	2005	1.6
"BLM"	643000373	"Saint Barthelemy"	3	"Other wooded land"	2005	0.5
"SHN"	18	"Saint Helena"	3	"Other wooded land"	2010	0
"SHN"	18	"Saint Helena"	0	"Forest"	1990	2
"SHN"	18	"Saint Helena"	1	"Inland water"	2010	0
"SHN"	18	"Saint Helena"	3	"Other wooded land"	2005	0
"SHN"	18	"Saint Helena"	1	"Inland water"	2000	0
"SHN"	18	"Saint Helena"	2	"Other land"	2000	29
"SHN"	18	"Saint Helena"	3	"Other wooded land"	2000	0
"SHN"	18	"Saint Helena"	1	"Inland water"	1990	0
"SHN"	18	"Saint Helena"	0	"Forest"	2010	2
"SHN"	18	"Saint Helena"	2	"Other land"	2005	29
"SHN"	18	"Saint Helena"	3	"Other wooded land"	1990	0
"SHN"	18	"Saint Helena"	1	"Inland water"	2005	0
"SHN"	18	"Saint Helena"	0	"Forest"	2000	2
"SHN"	18	"Saint Helena"	0	"Forest"	2005	2
"SHN"	18	"Saint Helena"	2	"Other land"	2010	29
"SHN"	18	"Saint Helena"	2	"Other land"	1990	29
"KNA"	195	"Saint Kitts and Nevis"	3	"Other wooded land"	2010	2.2
